1280	2559	512	1333	2495	443
1536	2559	512	1565	2494	443
1792	2559	512	1815	2493	443
2048	2559	512	2065	2493	443
2303	2559	512	2349	2492	443
2559	2559	512	2581	2492	442
2815	2559	512	2831	2491	442
3071	2559	512	3081	2490	443
3327	2559	512	3334	2490	442
3583	2559	512	3580	2489	442
3839	2559	512	3829	2487	440
4095	2559	512	4059	2487	440
0	2815	512	12	2737	444
256	2815	512	284	2736	443
512	2815	512	560	2735	443
768	2815	512	810	2734	443
1024	2815	512	1062	2734	442
1280	2815	512	1334	2733	442
1536	2815	512	1565	2733	443
1792	2815	512	1815	2733	442
2048	2815	512	2066	2731	442
2303	2815	512	2349	2731	441
2559	2815	512	2582	2730	441
2815	2815	512	2830	2729	442
3071	2815	512	3082	2729	441
3327	2815	512	3335	2728	441
3583	2815	512	3580	2727	441
3839	2815	512	3831	2726	439
4095	2815	512	4060	2725	439
0	3071	512	13	2979	443
256	3071	512	283	2977	442
512	3071	512	561	2976	442
768	3071	512	810	2976	441
1024	3071	512	1062	2975	441
1280	3071	512	1337	2975	442
1536	3071	512	1566	2974	441
1792	3071	512	1815	2974	441
2048	3071	512	2067	2974	441
2303	3071	512	2351	2973	440
2559	3071	512	2582	2972	440
2815	3071	512	2831	2972	440
3071	3071	512	3081	2970	440
3327	3071	512	3336	2969	440
3583	3071	512	3581	2969	440
3839	3071	512	3831	2967	438
4095	3071	512	4062	2967	438
0	3327	512	13	3220	441
256	3327	512	284	3219	441
512	3327	512	561	3218	441
768	3327	512	811	3217	440
1024	3327	512	1063	3217	441
1280	3327	512	1337	3216	440
1536	3327	512	1567	3215	440
1792	3327	512	1816	3216	440
2048	3327	512	2067	3215	440
2303	3327	512	2353	3215	440
2559	3327	512	2583	3214	440
2815	3327	512	2832	3213	439
3071	3327	512	3083	3212	440
3327	3327	512	3336	3210	439
3583	3327	512	3582	3209	439
3839	3327	512	3832	3209	437
4095	3327	512	4062	3207	437
0	3583	512	14	3463	440
256	3583	512	284	3461	440
512	3583	512	562	3460	439
768	3583	512	812	3460	439
1024	3583	512	1065	3459	440
1280	3583	512	1341	3458	439
1536	3583	512	1567	3458	439
1792	3583	512	1817	3457	438
2048	3583	512	2068	3457	439
2303	3583	512	2352	3456	439
2559	3583	512	2584	3455	438
2815	3583	512	2834	3454	438
3071	3583	512	3085	3453	437
3327	3583	512	3338	3451	438
3583	3583	512	3583	3451	438
3839	3583	512	3833	3449	435
4095	3583	512	4063	3448	436
0	3839	512	15	3707	439
256	3839	512	282	3704	437
512	3839	512	562	3704	437
768	3839	512	813	3704	438
1024	3839	512	1065	3703	437
1280	3839	512	1343	3702	437
1536	3839	512	1567	3701	437
1792	3839	512	1816	3701	436
2048	3839	512	2068	3700	437
2303	3839	512	2353	3699	436
2559	3839	512	2584	3699	436
2815	3839	512	2834	3697	436
3071	3839	512	3084	3696	436
3327	3839	512	3339	3696	436
3583	3839	512	3583	3694	435
3839	3839	512	3833	3693	434
4095	3839	512	4064	3690	436
0	4095	512	15	3945	437
256	4095	512	281	3943	436
512	4095	512	561	3942	436
768	4095	512	813	3942	435
1024	4095	512	1064	3941	436
1280	4095	512	1339	3940	436
1536	4095	512	1567	3940	435
1792	4095	512	1816	3938	435
2048	4095	512	2068	3937	434
2303	4095	512	2354	3937	435
2559	4095	512	2584	3936	435
2815	4095	512	2833	3935	434
3071	4095	512	3085	3934	434
3327	4095	512	3339	3933	434
3583	4095	512	3584	3933	434
3839	4095	512	3833	3930	434
4095	4095	512	4063	3927	434
0	0	768	6	20	678
256	0	768	277	19	677
