1536	1024	0	1472	945	0
1792	1024	0	1714	946	0
2048	1024	0	1951	945	0
2303	1024	0	2210	945	0
2559	1024	0	2455	946	0
2815	1024	0	2687	946	0
3071	1024	0	2927	946	0
3327	1024	0	3165	946	0
3583	1024	0	3401	946	0
3839	1024	0	3646	945	0
4095	1024	0	3886	944	1
0	1280	0	18	1181	0
256	1280	0	269	1180	0
512	1280	0	513	1180	0
768	1280	0	755	1179	0
1024	1280	0	993	1180	0
1280	1280	0	1233	1180	0
1536	1280	0	1476	1180	0
1792	1280	0	1717	1181	0
2048	1280	0	1956	1182	0
2303	1280	0	2215	1182	0
2559	1280	0	2458	1182	0
2815	1280	0	2691	1183	0
3071	1280	0	2931	1183	0
3327	1280	0	3168	1182	0
3583	1280	0	3406	1182	0
3839	1280	0	3649	1181	1
4095	1280	0	3889	1181	1
0	1536	0	21	1410	0
256	1536	0	272	1410	0
512	1536	0	518	1410	0
768	1536	0	759	1410	0
1024	1536	0	996	1410	0
1280	1536	0	1238	1410	0
1536	1536	0	1479	1410	0
1792	1536	0	1721	1411	0
2048	1536	0	1960	1412	0
2303	1536	0	2218	1412	0
2559	1536	0	2462	1412	0
2815	1536	0	2695	1413	0
3071	1536	0	2934	1413	0
3327	1536	0	3173	1413	0
3583	1536	0	3409	1412	1
3839	1536	0	3652	1411	1
4095	1536	0	3893	1412	1
0	1792	0	24	1636	0
256	1792	0	276	1636	0
512	1792	0	521	1636	0
768	1792	0	763	1636	0
1024	1792	0	1001	1636	0
1280	1792	0	1241	1636	0
1536	1792	0	1483	1635	0
1792	1792	0	1725	1637	0
2048	1792	0	1962	1637	0
2303	1792	0	2223	1637	0
2559	1792	0	2465	1638	0
2815	1792	0	2697	1637	0
3071	1792	0	2938	1638	0
3327	1792	0	3176	1639	1
3583	1792	0	3412	1638	1
3839	1792	0	3656	1637	2
4095	1792	0	3896	1637	2
0	2048	0	29	1865	0
256	2048	0	279	1865	0
512	2048	0	525	1864	0
768	2048	0	767	1865	0
1024	2048	0	1005	1864	0
1280	2048	0	1246	1865	0
1536	2048	0	1488	1865	0
1792	2048	0	1728	1865	0
2048	2048	0	1967	1865	0
2303	2048	0	2227	1866	0
2559	2048	0	2468	1866	0
2815	2048	0	2702	1865	1
3071	2048	0	2941	1866	1
3327	2048	0	3180	1868	1
3583	2048	0	3418	1867	2
3839	2048	0	3660	1866	2
4095	2048	0	3899	1866	2
0	2303	0	33	2102	0
256	2303	0	283	2102	0
512	2303	0	529	2100	0
768	2303	0	770	2101	0
1024	2303	0	1010	2103	0
1280	2303	0	1250	2103	0
1536	2303	0	1492	2103	0
1792	2303	0	1734	2104	0
2048	2303	0	1970	2103	0
2303	2303	0	2231	2103	0
2559	2303	0	2473	2104	1
2815	2303	0	2707	2105	1
3071	2303	0	2947	2105	1
3327	2303	0	3185	2106	2
3583	2303	0	3422	2105	2
3839	2303	0	3665	2105	3
4095	2303	0	3906	2105	3
